3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,1.000000000000000000e+00,1.539621388815973990e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,3.666666666666666519e+00,-3.406786837345483931e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,6.333333333333333037e+00,2.154489438754917607e+00
3.000000000000000000e+00,3.100000000000000089e+00,6.333333333333333037e+00,9.000000000000000000e+00,4.042198790279723397e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,2.724628453247533333e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,-3.505624192143565576e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.817663574382175184e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,5.194026700429110299e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,3.571486046777568646e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,-1.429272418943450473e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,2.258737252196411305e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,1.824861762721750047e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,3.617640917078367213e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,-1.305259910677188051e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,3.009152411920880343e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,-1.236484405825423849e+00
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.696512918531888264e-02
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,-9.543616859276969899e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-3.314959573582413332e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,2.372700320092199777e-02
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,-7.853534581449967966e-01
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,-2.194992262921775517e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-2.195346021817982773e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-4.328850700154565634e-01
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.008663625405861186e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-2.738405300470153403e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,-3.595632110155269068e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-2.012190464448891714e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.421207831937311150e-01
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-1.154394198007362649e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,-1.803995427035808286e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-4.894088948909081971e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.405191937604316266e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-9.286127516822703098e-01
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,6.904470916839744454e-01
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-5.543112546220263503e+00
