0.000000000000000000e+00,0.000000000000000000e+00
5.025125628140703765e-02,9.822833546994204704e-03
1.005025125628140753e-01,2.823190707552572162e-02
1.507537688442211199e-01,5.397943819247447150e-02
2.010050251256281506e-01,8.583991850878250340e-02
2.512562814070352091e-01,1.226379310836319542e-01
3.015075376884422398e-01,1.632701141359945152e-01
3.517587939698492705e-01,2.067212764973394845e-01
4.020100502512563012e-01,2.520748649535686781e-01
4.522613065326633319e-01,2.985181548902586801e-01
5.025125628140704181e-01,3.453426802082745772e-01
5.527638190954774489e-01,3.919405339889075468e-01
6.030150753768844796e-01,4.377972565004974448e-01
6.532663316582915103e-01,4.824820814326974405e-01
7.035175879396985410e-01,5.256363351893436064e-01
7.537688442211055717e-01,5.669607789564188316e-01
8.040201005025126024e-01,6.062026511171106913e-01
8.542713567839196331e-01,6.431431110869745282e-01
9.045226130653266639e-01,6.775857080092826390e-01
9.547738693467336946e-01,7.093464026422572344e-01
1.005025125628140836e+00,7.382455621718360117e-01
1.055276381909547867e+00,7.641022297966615362e-01
1.105527638190954898e+00,7.867308480595898157e-01
1.155778894472361928e+00,8.059404913375469715e-01
1.206030150753768959e+00,8.215365428282739302e-01
1.256281407035175990e+00,8.333246387474853023e-01
1.306532663316583021e+00,8.411166009133179688e-01
1.356783919597990051e+00,8.447379916754582663e-01
1.407035175879397082e+00,8.440368549771853912e-01
1.457286432160804113e+00,8.388931563826008686e-01
1.507537688442211143e+00,8.292284046878873882e-01
1.557788944723618174e+00,8.150149291107255944e-01
1.608040201005025205e+00,7.962842991450107544e-01
1.658291457286432236e+00,7.731344083744310369e-01
1.708542713567839266e+00,7.457347975243425742e-01
1.758793969849246297e+00,7.143298637584128974e-01
1.809045226130653328e+00,6.792396900002664051e-01
1.859296482412060358e+00,6.408583266020225766e-01
1.909547738693467389e+00,5.996494642229749372e-01
1.959798994974874420e+00,5.561395471824880365e-01
2.010050251256281673e+00,5.109084864364428213e-01
2.060301507537688703e+00,4.645782362402375298e-01
2.110552763819095734e+00,4.177995941324345597e-01
2.160804020100502765e+00,3.712376659880703977e-01
2.211055276381909795e+00,3.255565028658053417e-01
2.261306532663316826e+00,2.814034611201843838e-01
2.311557788944723857e+00,2.393938594269743037e-01
2.361809045226130888e+00,2.000965045077541249e-01
2.412060301507537918e+00,1.640206309444915134e-01
2.462311557788944949e+00,1.316047500859473807e-01
2.512562814070351980e+00,1.032078302619119092e-01
2.562814070351759010e+00,7.910313796679641074e-02
2.613065326633166041e+00,5.947496093930591810e-02
2.663316582914573072e+00,4.441831357921691842e-02
2.713567839195980103e+00,3.394159801273511495e-02
2.763819095477387133e+00,2.797206592607931822e-02
2.814070351758794164e+00,2.636380285338308163e-02
2.864321608040201195e+00,2.890784373063932933e-02
2.914572864321608225e+00,3.534393172288885498e-02
2.964824120603015256e+00,4.537335654736678742e-02
3.015075376884422287e+00,5.867225788400001751e-02
3.065326633165829318e+00,7.490475707282574780e-02
3.115577889447236348e+00,9.373528799500176201e-02
3.165829145728643379e+00,1.148395362935727831e-01
3.216080402010050410e+00,1.379134639311151711e-01
3.266331658291457440e+00,1.626799910575813801e-01
3.316582914572864471e+00,1.888930254221671823e-01
3.366834170854271502e+00,2.163386659846592008e-01
3.417085427135678533e+00,2.448335557703036902e-01
3.467336683417085563e+00,2.742205123656193400e-01
3.517587939698492594e+00,3.043617152751403876e-01
3.567839195979899625e+00,3.351298700141255860e-01
3.618090452261306655e+00,3.663978918961909303e-01
3.668341708542713686e+00,3.980277511949702474e-01
3.718592964824120717e+00,4.298591898962115243e-01
3.768844221105527748e+00,4.616990540938948340e-01
3.819095477386934778e+00,4.933119822811801725e-01
3.869346733668341809e+00,5.244131471887627516e-01
3.919597989949748840e+00,5.546636681830946491e-01
3.969849246231155870e+00,5.836691952504857728e-01
4.020100502512563345e+00,6.109820188336807512e-01
4.070351758793970376e+00,6.361068885445163579e-01
4.120603015075377407e+00,6.585105358002667497e-01
4.170854271356784437e+00,6.776346995957420738e-01
4.221105527638191468e+00,6.929122605169247828e-01
4.271356783919598499e+00,7.037859055706088274e-01
4.321608040201005529e+00,7.097285850632232274e-01
4.371859296482412560e+00,7.102648915023614951e-01
4.422110552763819591e+00,7.049923970117841776e-01
4.472361809045226622e+00,6.936019361156912089e-01
4.522613065326633652e+00,6.758958190475979899e-01
4.572864321608040683e+00,6.518030088049964199e-01
4.623115577889447714e+00,6.213903924149632996e-01
4.673366834170854744e+00,5.848694202423837529e-01
4.723618090452261775e+00,5.425975712146106078e-01
4.773869346733668806e+00,4.950743189157447710e-01
4.824120603015075837e+00,4.429315141069810613e-01
4.874371859296482867e+00,3.869183523893157117e-01
4.924623115577889898e+00,3.278813495266115208e-01
4.974874371859296929e+00,2.667399890970299503e-01
5.025125628140703959e+00,2.044589255702846942e-01
5.075376884422110990e+00,1.420178093810537945e-01
5.125628140703518021e+00,8.037993926421531377e-02
5.175879396984925052e+00,2.046103315492496869e-02
5.226130653266332082e+00,-3.690056316318549023e-02
5.276381909547739113e+00,-9.097094354167840902e-02
5.326633165829146144e+00,-1.411437928409448594e-01
5.376884422110553174e+00,-1.869585815407671103e-01
5.427135678391960205e+00,-2.281129662431792549e-01
5.477386934673367236e+00,-2.644688051080428259e-01
5.527638190954774267e+00,-2.960514758026820403e-01
5.577889447236181297e+00,-3.230424815410862793e-01
5.628140703517588328e+00,-3.457656343463315074e-01
5.678391959798995359e+00,-3.646673993823085214e-01
5.728643216080402389e+00,-3.802922558419363774e-01
5.778894472361809420e+00,-3.932541651147490325e-01
5.829145728643216451e+00,-4.042054240193397319e-01
5.879396984924623482e+00,-4.138043101810930380e-01
5.929648241206030512e+00,-4.226829912486879115e-01
5.979899497487437543e+00,-4.314171657200275845e-01
6.030150753768844574e+00,-4.404988301273403684e-01
6.080402010050251604e+00,-4.503134280110472898e-01
6.130653266331658635e+00,-4.611224365537054393e-01
