5.000000000000000278e-02,1.314858682585236596e-02
5.710526315789474783e-01,7.718124450794830449e-02
1.092105263157894912e+00,-1.181162084488306396e-01
1.613157894736842346e+00,-5.491938973112200362e-01
2.134210526315789558e+00,-5.088480227937748346e-01
2.655263157894736992e+00,-1.666703797373085272e-01
3.176315789473684426e+00,2.617510338157550409e-01
3.697368421052631859e+00,3.283021887567513231e-01
4.218421052631579293e+00,2.422466915272741550e-01
4.739473684210526727e+00,1.955560622159901174e-01
5.260526315789474161e+00,3.580793466476955844e-01
5.781578947368421595e+00,3.711443473967837581e-02
6.302631578947369029e+00,3.357776415192139652e-01
6.823684210526316463e+00,2.521345728134311570e-01
7.344736842105263896e+00,7.804680403378047582e-02
7.865789473684211330e+00,-3.604494818942028944e-01
8.386842105263159652e+00,-7.965076392219960777e-02
8.907894736842106198e+00,2.100703091387813304e-01
9.428947368421052744e+00,1.489409690535969666e-01
9.949999999999999289e+00,2.625717852048436995e-01
